"permutation_id","program_name","percent_specified","mean"
450,"list",7.3,0.0015786
450,"list",7.3,0.669169037
450,"list",7.3,0.013124851
450,"list",7.3,0.211120183
451,"avlja",19.4,0.003200992
451,"avlja",19.4,0.420278006
451,"avlja",19.4,0.005524238
451,"avlja",19.4,0.263697028
453,"bst",4.1,0.004522259
453,"bst",4.1,0.200004824
453,"bst",4.1,0.003358105
453,"bst",4.1,0.150651535
455,"composite",41.6,0.003532884
455,"composite",41.6,0.544360703
455,"composite",41.6,0.003720725
455,"composite",41.6,0.209929149
457,"list",8.3,0.001678459
457,"list",8.3,0.662300321
457,"list",8.3,0.013211197
457,"list",8.3,0.213425322
458,"avlja",19.9,0.003228239
458,"avlja",19.9,0.409243472
458,"avlja",19.9,0.00542992
458,"avlja",19.9,0.264950658
459,"bst",4.6,0.004676253
459,"bst",4.6,0.201325534
459,"bst",4.6,0.003363517
459,"bst",4.6,0.150445789
461,"composite",42.2,0.003513869
461,"composite",42.2,0.543377476
461,"composite",42.2,0.003779986
461,"composite",42.2,0.210220551
463,"list",9.2,0.001415977
463,"list",9.2,0.670873826
463,"list",9.2,0.013827128
463,"list",9.2,0.214880395
464,"avlja",20.4,0.003261555
464,"avlja",20.4,0.418679203
464,"avlja",20.4,0.005277152
464,"avlja",20.4,0.268520231
465,"bst",5.1,0.004757192
465,"bst",5.1,0.200700929
465,"bst",5.1,0.003407548
465,"bst",5.1,0.147898657
467,"composite",42.9,0.003708014
467,"composite",42.9,0.55351186
467,"composite",42.9,0.004332166
467,"composite",42.9,0.255860807
469,"list",10.1,0.001509215
469,"list",10.1,0.668689063
469,"list",10.1,0.013975426
469,"list",10.1,0.210265977
470,"avlja",20.9,0.003374304
470,"avlja",20.9,0.418644436
470,"avlja",20.9,0.005388206
470,"avlja",20.9,0.268169982
471,"bst",5.5,0.00462679
471,"bst",5.5,0.200115319
471,"bst",5.5,0.003524932
471,"bst",5.5,0.149061926
472,"composite",43.5,0.003952487
472,"composite",43.5,0.684120297
472,"composite",43.5,0.004412245
472,"composite",43.5,0.256569476
475,"list",11,0.001437217
475,"list",11,0.662497719
475,"list",11,0.013934795
475,"list",11,0.216324399
476,"composite",44.1,0.003549949
476,"composite",44.1,0.649580967
476,"composite",44.1,0.004192436
476,"composite",44.1,0.257469526
477,"avlja",21.5,0.003674417
477,"avlja",21.5,0.451653546
477,"avlja",21.5,0.00607483
477,"avlja",21.5,0.275321108
478,"bst",6,0.004517906
478,"bst",6,0.203023553
478,"bst",6,0.003451851
478,"bst",6,0.150012877
481,"list",11.9,0.001444571
481,"list",11.9,0.667265515
481,"list",11.9,0.013907385
481,"list",11.9,0.215787764
482,"avlja",22,0.00323708
482,"avlja",22,0.450516488
482,"avlja",22,0.00567193
482,"avlja",22,0.273714709
483,"bst",6.5,0.00461974
483,"bst",6.5,0.209666686
483,"bst",6.5,0.003664405
483,"bst",6.5,0.15493238
484,"composite",44.7,0.00374546
484,"composite",44.7,0.704648725
484,"composite",44.7,0.004441799
484,"composite",44.7,0.258679803
487,"list",12.8,0.001437905
487,"list",12.8,0.771965491
487,"list",12.8,0.020386818
487,"list",12.8,0.261749992
488,"bst",6.9,0.004712332
488,"bst",6.9,0.210789262
488,"bst",6.9,0.003587494
488,"bst",6.9,0.156690936
489,"composite",45.3,0.003576487
489,"composite",45.3,0.754347649
489,"composite",45.3,0.004419307
489,"composite",45.3,0.263213932
491,"avlja",22.5,0.003247849
491,"avlja",22.5,0.518669599
491,"avlja",22.5,0.006483866
491,"avlja",22.5,0.299889584
493,"list",13.8,0.001494182
493,"list",13.8,0.789392656
493,"list",13.8,0.020349575
493,"list",13.8,0.261495869
494,"bst",7.4,0.005211332
494,"bst",7.4,0.207781841
494,"bst",7.4,0.003768608
494,"bst",7.4,0.155630199
496,"bst",7.8,0.004625805
496,"bst",7.8,0.204410077
496,"bst",7.8,0.003591758
496,"bst",7.8,0.154350287
497,"list",14.7,0.001614681
497,"list",14.7,0.815034311
497,"list",14.7,0.022710895
497,"list",14.7,0.264239824
499,"avlja",23,0.003290603
499,"avlja",23,0.526464831
499,"avlja",23,0.006692101
499,"avlja",23,0.318427944
500,"composite",46,0.003601102
500,"composite",46,0.747091055
500,"composite",46,0.004442873
500,"composite",46,0.264493285
502,"avlja",23.6,0.003320659
502,"avlja",23.6,0.524437869
502,"avlja",23.6,0.006741694
502,"avlja",23.6,0.318598947
503,"list",15.6,0.001682879
503,"list",15.6,0.834593947
503,"list",15.6,0.022144934
503,"list",15.6,0.267627225
505,"bst",8.3,0.005175235
505,"bst",8.3,0.215870014
505,"bst",8.3,0.00367251
505,"bst",8.3,0.154332546
506,"composite",46.6,0.003745005
506,"composite",46.6,0.819034201
506,"composite",46.6,0.004410742
506,"composite",46.6,0.265729379
508,"avlja",24.1,0.003717312
508,"avlja",24.1,0.541415204
508,"avlja",24.1,0.006943171
508,"avlja",24.1,0.318046883
509,"list",16.5,0.001753055
509,"list",16.5,0.846766874
509,"list",16.5,0.0231681
509,"list",16.5,0.272307579
511,"bst",8.8,0.005225902
511,"bst",8.8,0.216290934
511,"bst",8.8,0.003656864
511,"bst",8.8,0.156142825
512,"composite",47.2,0.004044899
512,"composite",47.2,0.838608071
512,"composite",47.2,0.004727489
512,"composite",47.2,0.269648859
514,"avlja",24.6,0.00330028
514,"avlja",24.6,0.537008904
514,"avlja",24.6,0.006892595
514,"avlja",24.6,0.317800808
515,"list",17.4,0.001590632
515,"list",17.4,0.801031783
515,"list",17.4,0.021569993
515,"list",17.4,0.270276016
518,"bst",9.2,0.004632408
518,"bst",9.2,0.212519612
518,"bst",9.2,0.003600877
518,"bst",9.2,0.155502553
519,"composite",47.8,0.004117303
519,"composite",47.8,0.822159498
519,"composite",47.8,0.005057268
519,"composite",47.8,0.268562882
520,"avlja",25.1,0.003827559
520,"avlja",25.1,0.578341099
520,"avlja",25.1,0.00777712
520,"avlja",25.1,0.337161481
521,"list",18.3,0.001542351
521,"list",18.3,0.805839321
521,"list",18.3,0.021477537
521,"list",18.3,0.270506356
523,"bst",9.7,0.004601812
523,"bst",9.7,0.209067711
523,"bst",9.7,0.00353434
523,"bst",9.7,0.155405654
525,"composite",48.4,0.003663317
525,"composite",48.4,0.832775384
525,"composite",48.4,0.004690873
525,"composite",48.4,0.266642008
526,"avlja",25.7,0.003336981
526,"avlja",25.7,0.575645208
526,"avlja",25.7,0.007135419
526,"avlja",25.7,0.333287389
527,"list",19.3,0.001588149
527,"list",19.3,0.808213914
527,"list",19.3,0.021477023
527,"list",19.3,0.271193746
530,"composite",49.1,0.003595699
530,"composite",49.1,0.81719062
530,"composite",49.1,0.004639172
530,"composite",49.1,0.273074819
531,"bst",10.1,0.004852695
531,"bst",10.1,0.209003799
531,"bst",10.1,0.003576231
531,"bst",10.1,0.156890702
532,"avlja",26.2,0.003335093
532,"avlja",26.2,0.580790607
532,"avlja",26.2,0.007405568
532,"avlja",26.2,0.33680938
533,"list",20.2,0.001452864
533,"list",20.2,0.832764263
533,"list",20.2,0.022491208
533,"list",20.2,0.275815197
535,"avlja",26.7,0.003791274
535,"avlja",26.7,0.581900831
535,"avlja",26.7,0.007521885
535,"avlja",26.7,0.332792294
537,"composite",49.7,0.00370663
537,"composite",49.7,0.828915433
537,"composite",49.7,0.00468646
537,"composite",49.7,0.274973328
538,"bst",10.6,0.004715281
538,"bst",10.6,0.208629726
538,"bst",10.6,0.003648023
538,"bst",10.6,0.15641373
539,"list",21.1,0.001661297
539,"list",21.1,0.829068935
539,"list",21.1,0.022013256
539,"list",21.1,0.274269694
541,"list",22,0.00155419
541,"list",22,0.854167611
541,"list",22,0.024368982
541,"list",22,0.288229593
543,"bst",11.1,0.004707613
543,"bst",11.1,0.206475849
543,"bst",11.1,0.003595766
543,"bst",11.1,0.155283608
544,"avlja",27.2,0.003749296
544,"avlja",27.2,0.594636612
544,"avlja",27.2,0.007522021
544,"avlja",27.2,0.339163112
545,"composite",50.3,0.003680146
545,"composite",50.3,0.839964035
545,"composite",50.3,0.00480712
545,"composite",50.3,0.277393009
547,"list",22.9,0.001567714
547,"list",22.9,0.871220939
547,"list",22.9,0.024740559
547,"list",22.9,0.295844172
548,"composite",50.9,0.003665449
548,"composite",50.9,0.826691684
548,"composite",50.9,0.004791272
548,"composite",50.9,0.2774066
549,"bst",11.5,0.004661679
549,"bst",11.5,0.208003012
549,"bst",11.5,0.00376779
549,"bst",11.5,0.157643885
551,"avlja",27.7,0.003489989
551,"avlja",27.7,0.609462792
551,"avlja",27.7,0.007367142
551,"avlja",27.7,0.335910615
553,"bst",12,0.004933283
553,"bst",12,0.208670618
553,"bst",12,0.003753971
553,"bst",12,0.158395678
555,"list",23.9,0.001725978
555,"list",23.9,0.909632906
555,"list",23.9,0.025825378
555,"list",23.9,0.288956593
556,"avlja",28.3,0.003807347
556,"avlja",28.3,0.702793012
556,"avlja",28.3,0.008090579
556,"avlja",28.3,0.343743378
557,"composite",51.6,0.004179181
557,"composite",51.6,0.853020981
557,"composite",51.6,0.005434233
557,"composite",51.6,0.278846662
559,"bst",12.4,0.004730612
559,"bst",12.4,0.214279126
559,"bst",12.4,0.003721853
559,"bst",12.4,0.158527741
560,"list",24.8,0.001560676
560,"list",24.8,0.876081555
560,"list",24.8,0.03353358
560,"list",24.8,0.300028229
561,"composite",52.2,0.003670675
561,"composite",52.2,0.839674215
561,"composite",52.2,0.004827896
561,"composite",52.2,0.280590887
562,"avlja",28.8,0.003371358
562,"avlja",28.8,0.691925218
562,"avlja",28.8,0.007461699
562,"avlja",28.8,0.340555682
565,"bst",12.9,0.004812562
565,"bst",12.9,0.221701435
565,"bst",12.9,0.003684846
565,"bst",12.9,0.158501271
566,"composite",52.8,0.003652064
566,"composite",52.8,0.848447609
566,"composite",52.8,0.004805815
566,"composite",52.8,0.283176985
569,"avlja",29.3,0.003392166
569,"avlja",29.3,0.692900892
569,"avlja",29.3,0.007398119
569,"avlja",29.3,0.340088007
570,"list",25.7,0.00150255
570,"list",25.7,0.895271291
570,"list",25.7,0.035864399
570,"list",25.7,0.303288127
571,"bst",13.4,0.004806243
571,"bst",13.4,0.22154972
571,"bst",13.4,0.003886345
571,"bst",13.4,0.160745588
572,"composite",53.4,0.003708865
572,"composite",53.4,0.837127403
572,"composite",53.4,0.004818951
572,"composite",53.4,0.280261049
574,"list",26.6,0.001508951
574,"list",26.6,0.922466021
574,"list",26.6,0.034345477
574,"list",26.6,0.301169774
576,"avlja",29.8,0.003399129
576,"avlja",29.8,0.688063186
576,"avlja",29.8,0.007346008
576,"avlja",29.8,0.340634987
577,"bst",13.8,0.004809193
577,"bst",13.8,0.218726878
577,"bst",13.8,0.00380609
577,"bst",13.8,0.159114583
578,"composite",54,0.00369072
578,"composite",54,0.834569027
578,"composite",54,0.004912317
578,"composite",54,0.280674496
580,"bst",14.3,0.004834076
580,"bst",14.3,0.222015372
580,"bst",14.3,0.003791132
580,"bst",14.3,0.159051483
581,"avlja",30.4,0.003413092
581,"avlja",30.4,0.696059828
581,"avlja",30.4,0.007487961
581,"avlja",30.4,0.340407732
582,"list",27.5,0.001594092
582,"list",27.5,0.898208082
582,"list",27.5,0.034162009
582,"list",27.5,0.301014809
584,"composite",54.7,0.003717878
584,"composite",54.7,0.853998502
584,"composite",54.7,0.005191008
584,"composite",54.7,0.286733393
586,"bst",14.7,0.004774052
586,"bst",14.7,0.211669414
586,"bst",14.7,0.003704347
586,"bst",14.7,0.159802996
587,"list",28.4,0.001544265
587,"list",28.4,0.803396849
587,"list",28.4,0.035751494
587,"list",28.4,0.324625448
589,"avlja",30.9,0.003854052
589,"avlja",30.9,0.710818043
589,"avlja",30.9,0.007814543
589,"avlja",30.9,0.349306492
590,"composite",55.3,0.003697261
590,"composite",55.3,1.082562353
590,"composite",55.3,0.004857815
590,"composite",55.3,0.284167358
592,"list",29.4,0.001830588
592,"list",29.4,0.819807078
592,"list",29.4,0.036075626
592,"list",29.4,0.326940218
593,"avlja",31.4,0.003403151
593,"avlja",31.4,0.720320274
593,"avlja",31.4,0.007807844
593,"avlja",31.4,0.343534966
594,"bst",15.2,0.004827452
594,"bst",15.2,0.212028952
594,"bst",15.2,0.003796574
594,"bst",15.2,0.160484386
596,"composite",55.9,0.003721964
596,"composite",55.9,1.148413516
596,"composite",55.9,0.005002698
596,"composite",55.9,0.285363309
598,"list",30.3,0.001826633
598,"list",30.3,0.813809104
598,"list",30.3,0.036933889
598,"list",30.3,0.318024908
599,"bst",15.7,0.004951161
599,"bst",15.7,0.220647708
599,"bst",15.7,0.003894571
599,"bst",15.7,0.161081643
600,"avlja",31.9,0.00341003
600,"avlja",31.9,0.716483081
600,"avlja",31.9,0.007768455
600,"avlja",31.9,0.343018095
602,"composite",56.5,0.004208148
602,"composite",56.5,1.183503354
602,"composite",56.5,0.005029182
602,"composite",56.5,0.28855293
604,"avlja",32.5,0.003509714
604,"avlja",32.5,0.718321872
604,"avlja",32.5,0.007751968
604,"avlja",32.5,0.342848158
605,"list",31.2,0.001561675
605,"list",31.2,0.800181872
605,"list",31.2,0.034348187
605,"list",31.2,0.323935175
606,"bst",16.1,0.004898173
606,"bst",16.1,0.21242987
606,"bst",16.1,0.003801321
606,"bst",16.1,0.161187069
608,"composite",57.1,0.003736419
608,"composite",57.1,1.278133273
608,"composite",57.1,0.004821694
608,"composite",57.1,0.299063255
610,"list",32.1,0.002245574
610,"list",32.1,0.790507514
610,"list",32.1,0.034270227
610,"list",32.1,0.324955708
611,"avlja",33,0.00392835
611,"avlja",33,0.71930534
611,"avlja",33,0.007990414
611,"avlja",33,0.363020793
613,"bst",16.6,0.004898663
613,"bst",16.6,0.212801484
613,"bst",16.6,0.003888055
613,"bst",16.6,0.163357971
614,"composite",57.8,0.003802582
614,"composite",57.8,1.363339021
614,"composite",57.8,0.004568944
614,"composite",57.8,0.267565961
616,"list",33,0.001680342
616,"list",33,0.981538606
616,"list",33,0.016816074
616,"list",33,0.231211237
619,"composite",58.4,0.003877926
619,"composite",58.4,1.366994402
619,"composite",58.4,0.004944671
619,"composite",58.4,0.271967886
620,"avlja",33.5,0.003649287
620,"avlja",33.5,0.703119351
620,"avlja",33.5,0.007867107
620,"avlja",33.5,0.359763159
621,"bst",17.1,0.00487099
621,"bst",17.1,0.219121714
621,"bst",17.1,0.003896673
621,"bst",17.1,0.162064537
622,"list",33.9,0.00182455
622,"list",33.9,0.983862032
622,"list",33.9,0.017549182
622,"list",33.9,0.233728785
624,"composite",59,0.003921975
624,"composite",59,1.349090575
624,"composite",59,0.005047545
624,"composite",59,0.271608994
626,"bst",17.5,0.00488952
626,"bst",17.5,0.215365778
626,"bst",17.5,0.003849606
626,"bst",17.5,0.162421534
627,"avlja",34,0.003580599
627,"avlja",34,0.70570667
627,"avlja",34,0.007620902
627,"avlja",34,0.368724448
628,"list",34.9,0.001713365
628,"list",34.9,0.991868798
628,"list",34.9,0.017243752
628,"list",34.9,0.230286619
630,"bst",18,0.005005008
630,"bst",18,0.216238704
630,"bst",18,0.003938814
630,"bst",18,0.164961714
632,"composite",59.6,0.003756964
632,"composite",59.6,1.36385261
632,"composite",59.6,0.004821107
632,"composite",59.6,0.267295246
633,"list",35.8,0.001769433
633,"list",35.8,0.999006214
633,"list",35.8,0.017256112
633,"list",35.8,0.235074506
634,"avlja",34.6,0.003515553
634,"avlja",34.6,0.752099163
634,"avlja",34.6,0.009389553
634,"avlja",34.6,0.414993143
636,"bst",18.4,0.004910077
636,"bst",18.4,0.215605142
636,"bst",18.4,0.003933384
636,"bst",18.4,0.165091572
637,"composite",60.2,0.003939281
637,"composite",60.2,1.383534046
637,"composite",60.2,0.005025132
637,"composite",60.2,0.27243187
638,"list",36.7,0.002021174
638,"list",36.7,0.999044479
638,"list",36.7,0.017709774
638,"list",36.7,0.238373757
639,"avlja",35.1,0.003475029
639,"avlja",35.1,0.77626195
639,"avlja",35.1,0.009700588
639,"avlja",35.1,0.446489993
642,"bst",18.9,0.005002369
642,"bst",18.9,0.214276387
642,"bst",18.9,0.003881525
642,"bst",18.9,0.164445029
643,"composite",60.9,0.00427864
643,"composite",60.9,1.431157855
643,"composite",60.9,0.005035954
643,"composite",60.9,0.270739555
644,"list",37.6,0.00165219
644,"list",37.6,1.034363191
644,"list",37.6,0.018355198
644,"list",37.6,0.240569282
645,"avlja",35.6,0.003955827
645,"avlja",35.6,0.79664241
645,"avlja",35.6,0.010784066
645,"avlja",35.6,0.481030949
648,"bst",19.4,0.005134284
648,"bst",19.4,0.216977243
648,"bst",19.4,0.004040956
648,"bst",19.4,0.176838942
649,"composite",61.5,0.003767468
649,"composite",61.5,1.387659369
649,"composite",61.5,0.004614359
649,"composite",61.5,0.264130862
650,"list",38.5,0.00195626
650,"list",38.5,1.026997694
650,"list",38.5,0.018884642
650,"list",38.5,0.241344812
652,"avlja",36.1,0.003643712
652,"avlja",36.1,0.796121096
652,"avlja",36.1,0.010047417
652,"avlja",36.1,0.464605736
654,"bst",19.8,0.004978025
654,"bst",19.8,0.215820133
654,"bst",19.8,0.00404561
654,"bst",19.8,0.176234606
655,"composite",62.1,0.003760753
655,"composite",62.1,1.392028654
655,"composite",62.1,0.004724171
655,"composite",62.1,0.264835023
657,"list",39.4,0.001887957
657,"list",39.4,1.021127706
657,"list",39.4,0.017567553
657,"list",39.4,0.239698446
659,"bst",20.3,0.004963909
659,"bst",20.3,0.21681118
659,"bst",20.3,0.004097339
659,"bst",20.3,0.178284613
660,"avlja",36.6,0.003516701
660,"avlja",36.6,0.792704647
660,"avlja",36.6,0.009894693
660,"avlja",36.6,0.466385036
661,"composite",62.7,0.004232611
661,"composite",62.7,1.393497269
661,"composite",62.7,0.004584966
661,"composite",62.7,0.263922182
662,"list",40.4,0.001749007
662,"list",40.4,1.024627678
662,"list",40.4,0.017657762
662,"list",40.4,0.24791606
663,"bst",20.7,0.00567192
663,"bst",20.7,0.228380379
663,"bst",20.7,0.004738261
663,"bst",20.7,0.199113872
666,"avlja",37.2,0.003608892
666,"avlja",37.2,0.788571017
666,"avlja",37.2,0.009965098
666,"avlja",37.2,0.475218917
667,"composite",63.4,0.003873547
667,"composite",63.4,1.390756141
667,"composite",63.4,0.004717143
667,"composite",63.4,0.264329983
668,"list",41.3,0.002007095
668,"list",41.3,1.070522318
668,"list",41.3,0.018723294
668,"list",41.3,0.248170994
669,"bst",21.2,0.004933725
669,"bst",21.2,0.217025397
669,"bst",21.2,0.004483638
669,"bst",21.2,0.200943535
672,"avlja",37.7,0.003522945
672,"avlja",37.7,0.794489347
672,"avlja",37.7,0.010107612
672,"avlja",37.7,0.473348538
673,"composite",64,0.003834947
673,"composite",64,1.380175195
673,"composite",64,0.004656242
673,"composite",64,0.265999252
674,"list",42.2,0.001765535
674,"list",42.2,1.013304862
674,"list",42.2,0.017909353
674,"list",42.2,0.24078401
675,"bst",21.7,0.005037029
675,"bst",21.7,0.223090193
675,"bst",21.7,0.004471788
675,"bst",21.7,0.201108449
677,"composite",64.6,0.004339317
677,"composite",64.6,1.427582651
677,"composite",64.6,0.00478476
677,"composite",64.6,0.267418825
679,"avlja",38.2,0.003541585
679,"avlja",38.2,0.789872221
679,"avlja",38.2,0.010068192
679,"avlja",38.2,0.473348054
680,"list",43.1,0.001757142
680,"list",43.1,1.037338325
680,"list",43.1,0.017961285
680,"list",43.1,0.23976702
681,"bst",22.1,0.005011558
681,"bst",22.1,0.223535064
681,"bst",22.1,0.004490816
681,"bst",22.1,0.20080379
683,"composite",65.2,0.004260964
683,"composite",65.2,1.401725225
683,"composite",65.2,0.009439383
683,"composite",65.2,0.270693538
685,"avlja",38.7,0.004030988
685,"avlja",38.7,0.874462445
685,"avlja",38.7,0.011001427
685,"avlja",38.7,0.481843549
686,"list",44,0.001691864
686,"list",44,1.044718734
686,"list",44,0.018729526
686,"list",44,0.240850011
687,"bst",22.6,0.005203179
687,"bst",22.6,0.230099063
687,"bst",22.6,0.004558026
687,"bst",22.6,0.203829894
690,"composite",65.8,0.003816639
690,"composite",65.8,1.430613283
690,"composite",65.8,0.004794512
690,"composite",65.8,0.269477513
691,"avlja",39.3,0.004059948
691,"avlja",39.3,0.893182886
691,"avlja",39.3,0.011037597
691,"avlja",39.3,0.483931645
692,"list",45,0.002009888
692,"list",45,1.605905259
692,"list",45,0.008555629
692,"list",45,0.162130235
693,"bst",23,0.005256766
693,"bst",23,0.229687467
693,"bst",23,0.004492941
693,"bst",23,0.20208604
695,"composite",66.5,0.003982603
695,"composite",66.5,1.414816189
695,"composite",66.5,0.004695729
