"id","path_id","level_id","component_added","stress","median","verification","diff"
"1f69557c5f88fafbde33b51e7b3ff8f99467e7b",5,98,"m.tree_remove_lemma_right.1.pre.130",64,24509575,"gradual",2924084
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",44,110901181,"gradual",1463382
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",64,382107770,"gradual",1437008
"ff4cdf0e575ce1ccecf7f95cf3b1cfbff737a5",2,99,"m.tree_remove_helper.4.unfold.97",56,63366528,"gradual",1477285
"ff4cdf0e575ce1ccecf7f95cf3b1cfbff737a5",2,99,"m.tree_remove_helper.4.unfold.97",64,94141674,"gradual",1554990
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,99,"m.tree_remove_helper.3.fold.96",56,287980499,"gradual",2427993
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,99,"m.tree_remove_helper.3.fold.96",64,449492139,"gradual",5666163
"3757ad3f9bb9975edbfdbef3ab98fdfa3ef4a",6,99,"m.tree_remove_lemma_max.4.unfold.122",48,109825537,"gradual",1837831
"3757ad3f9bb9975edbfdbef3ab98fdfa3ef4a",6,99,"m.tree_remove_lemma_max.4.unfold.122",56,239608866,"gradual",2010223
"1f7bd1ef4ed3fe3bde95b43dfd6db7a1cce6bda",1,100,"p.bst.6.pred.139",44,36261590,"gradual",2267677
"83757ad3f9bb9975edbfdbef3ab98fdfa3ef4a",6,100,"m.create_tree.1.pre.1",44,113352059,"gradual",1862927
"83757ad3f9bb9975edbfdbef3ab98fdfa3ef4a",6,100,"m.create_tree.1.pre.1",52,164548778,"gradual",1942122
"83757ad3f9bb9975edbfdbef3ab98fdfa3ef4a",6,100,"m.create_tree.1.pre.1",56,241535210,"gradual",1926344
"ff4cdf2e575ce1ccfcf7f95cf3b1cfbff737a5",2,101,"m.tree_contains.2.post.27",52,46824299,"gradual",1977937
"19b3fb7f74ddef70d6bbdb357aec3be7959fe2e",4,101,"m.tree_remove.2.post.87",52,195348040,"gradual",1685538
"19b3fb7f74ddef70d6bbdb357aec3be7959fe2e",4,101,"m.tree_remove.2.post.87",56,290699188,"gradual",3197868
"83757ad3f9bb9975efbfdbef3ab98fdfa3ef4a",6,101,"m.tree_min_helper.1.pre.71",48,111037474,"gradual",1997279
"83757ad3f9bb9975efbfdbef3ab98fdfa3ef4a",6,101,"m.tree_min_helper.1.pre.71",60,334053844,"gradual",3862142
"83757ad3f9bb9975efbfdbef3ab98fdfa3ef4a",6,101,"m.tree_min_helper.1.pre.71",64,388957779,"gradual",5477283
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",12,5105495,"gradual",2627812
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",16,6926176,"gradual",4166065
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",20,18005083,"gradual",13193575
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",24,16058867,"gradual",11657992
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",28,38272251,"gradual",31136744
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",32,42111446,"gradual",34396721
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",36,65993462,"gradual",56195249
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",40,75327285,"gradual",64821630
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",44,104828603,"gradual",91150213
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",48,94415818,"gradual",82674922
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",52,140161357,"gradual",122902419
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",56,208221740,"gradual",189009146
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",60,291965971,"gradual",267951546
"97746fd797e32fa6ffecbfe4403efff3ebcafd",7,101,"p.bst.6.pred.141",64,327171865,"gradual",299423094
"1f7bd1ef4ed3fe3bded5b43dfd6db7a1ece6bda",1,102,"m.tree_min_helper.1.pre.70",44,36363943,"gradual",2037799
"19b3fb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,102,"m.tree_remove.3.fold.89",60,388519175,"gradual",2203935
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",36,73969507,"gradual",1562498
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",44,114997135,"gradual",1581185
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",48,116077078,"gradual",5039604
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",52,170181251,"gradual",6668398
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",56,255589938,"gradual",17156520
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",60,341715135,"gradual",7661291
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4a",6,102,"m.tree_remove_lemma_left.1.pre.106",64,397726350,"gradual",8768571
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",20,6919448,"gradual",2542583
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",24,5498383,"gradual",1537571
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",28,10898373,"gradual",2293813
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",32,10514647,"gradual",1934321
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",36,15212089,"gradual",3453675
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",40,17270765,"gradual",4210077
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",44,24965190,"gradual",7172054
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",48,14845031,"gradual",2947433
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",52,24931476,"gradual",6529410
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",56,28502806,"gradual",6509635
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",60,46353365,"gradual",9711751
"13ef7df3e7ecf76eff3bfef8de8a69a246d6fbc",0,103,"p.bst.6.pred.136",64,47833799,"gradual",10913677
"ff4cdf2e575ce1ccfcfff95cf3b9cfbff737a5",2,103,"m.tree_remove_lemma_left.3.fold.109",52,46862609,"gradual",1455274
"ff4cdf2e575ce1ccfcfff95cf3b9cfbff737a5",2,103,"m.tree_remove_lemma_left.3.fold.109",56,65033079,"gradual",2919076
"ff4cdf2e575ce1ccfcfff95cf3b9cfbff737a5",2,103,"m.tree_remove_lemma_left.3.fold.109",64,94472936,"gradual",1858187
"19bbfb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,103,"m.create_tree_helper.3.fold.9",64,442971089,"gradual",5984570
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4e",6,103,"p.bstRemove.6.pred.150",36,76318506,"gradual",2348999
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4e",6,103,"p.bstRemove.6.pred.150",48,117794346,"gradual",1717268
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4e",6,103,"p.bstRemove.6.pred.150",52,172306549,"gradual",2125298
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4e",6,103,"p.bstRemove.6.pred.150",56,257935577,"gradual",2345639
"83757ad3f9bb9975efbfdbef3af98fdfa3ef4e",6,103,"p.bstRemove.6.pred.150",60,350062560,"gradual",8347425
"97747fd797eb2fa6ffecbfe4403efff3ebcafd",7,103,"m.tree_add_helper.1.pre.20",64,326824268,"gradual",3319021
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,104,"m.tree_max_lemma.1.pre.60",44,135570072,"gradual",2058625
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,104,"m.tree_max_lemma.1.pre.60",48,129191453,"gradual",1452035
"83757ad3f9bb9975efbfdbefbaf98fdfa3ef4e",6,104,"m.tree_remove_helper.4.unfold.97",52,177044866,"gradual",4738317
"83757ad3f9bb9975efbfdbefbaf98fdfa3ef4e",6,104,"m.tree_remove_helper.4.unfold.97",64,399197084,"gradual",1713207
"97747fd79feb2fa6ffecbfe4403efff3ebcafd",7,104,"m.tree_main_lemma.2.post.37",44,106376023,"gradual",1513114
"97747fd79feb2fa6ffecbfe4403efff3ebcafd",7,104,"m.tree_main_lemma.2.post.37",56,211129586,"gradual",4665695
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",12,4538913,"gradual",1565108
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",16,6521907,"gradual",3797197
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",20,17806613,"gradual",12085188
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",24,14560781,"gradual",9948393
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",28,39560892,"gradual",32019107
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",32,43575906,"gradual",35536432
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",36,65209860,"gradual",54907886
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",40,72784961,"gradual",60666782
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",44,105401411,"gradual",89214917
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",48,96938356,"gradual",85718229
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",52,147986075,"gradual",130758816
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",56,216975937,"gradual",198322647
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",60,302430943,"gradual",277344888
"1a6f5dd7a3cdfefb8ace83fd77e1d5af7ff9ebf",3,105,"p.bst.6.pred.137",64,346036013,"gradual",318905670
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,105,"m.tree_min_helper.4.unfold.74",64,446610490,"gradual",8658340
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",28,45643374,"gradual",4660404
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",32,51299808,"gradual",1784477
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",36,78839889,"gradual",2542027
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",40,84440249,"gradual",3448577
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",44,122164581,"gradual",6337218
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",48,120571905,"gradual",4075338
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",52,178833450,"gradual",1788584
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",56,263649130,"gradual",6054223
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",60,364311420,"gradual",19267585
"83757ad3f9bb9975efbfdbefbaf98fdfe3ef4e",6,105,"m.tree_remove_lemma_right.1.pre.130",64,416730256,"gradual",17533172
"97747fd79feb2fa6ffecbfe4443efff3ebcafd",7,105,"m.tree_remove_lemma.2.post.102",60,289452194,"gradual",3850066
"97747fd79feb2fa6ffecbfe4443efff3ebcafd",7,105,"m.tree_remove_lemma.2.post.102",64,327436417,"gradual",2694471
"ff4cff2e575ce1cdfcfff9dcf3b9cfbff737a5",2,106,"m.tree_add.3.fold.19",64,95047532,"gradual",2815106
"1a6f5dd7a3cdfefb8acea3fd77e1d5af7ff9ebf",3,106,"m.tree_min_helper.3.fold.79",52,150070367,"gradual",2084292
"1a6f5dd7a3cdfefb8acea3fd77e1d5af7ff9ebf",3,106,"m.tree_min_helper.3.fold.79",60,304201823,"gradual",1770880
"1a6f5dd7a3cdfefb8acea3fd77e1d5af7ff9ebf",3,106,"m.tree_min_helper.3.fold.79",64,350018944,"gradual",3982931
"1dbbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,106,"m.create_tree.2.post.2",56,286869266,"gradual",2770659
"1dbbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,106,"m.create_tree.2.post.2",60,385728614,"gradual",2556019
"83757ad3f9bb9975efbfdbefbbf98fdfe3ef4e",6,106,"m.tree_remove_lemma.3.fold.104",44,123932706,"gradual",1768125
"83757ad3f9bb9975efbfdbefbbf98fdfe3ef4e",6,106,"m.tree_remove_lemma.3.fold.104",56,265233669,"gradual",1584539
"83757ad3f9bb9975efbfdbefbbf98fdfe3ef4e",6,106,"m.tree_remove_lemma.3.fold.104",60,365742440,"gradual",1431020
"97747fd79feb2fa6ffecbfe4443efffbebcafd",7,106,"m.tree_remove_lemma_min.1.pre.125",40,77628438,"gradual",1648832
"97747fd79feb2fa6ffecbfe4443efffbebcafd",7,106,"m.tree_remove_lemma_min.1.pre.125",52,142107365,"gradual",2727058
"97747fd79feb2fa6ffecbfe4443efffbebcafd",7,106,"m.tree_remove_lemma_min.1.pre.125",64,330520461,"gradual",3084044
"1a6f5dd7a3cdfefb8acea3fd77e1d5af7ff9eff",3,107,"p.bstRemove.6.pred.146",56,218479105,"gradual",1771389
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe2e",4,107,"m.tree_add_helper.1.pre.21",44,132922884,"gradual",2343841
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe2e",4,107,"m.tree_add_helper.1.pre.21",64,444132888,"gradual",6647530
"83757ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,107,"m.tree_max_helper.3.fold.55",52,180890357,"gradual",2256509
"83757ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,107,"m.tree_max_helper.3.fold.55",56,275911718,"gradual",10678049
"83757ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,107,"m.tree_max_helper.3.fold.55",60,371152009,"gradual",5409569
"83757ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,107,"m.tree_max_helper.3.fold.55",64,424910647,"gradual",10548323
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",20,6918805,"gradual",1577866
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",28,12386659,"gradual",1911073
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",32,14698695,"gradual",3195084
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",36,19037869,"gradual",2011557
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",40,21969998,"gradual",5122301
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",44,27369071,"gradual",2820737
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",48,30162967,"gradual",7149176
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",52,38157003,"gradual",5091616
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",56,54178925,"gradual",7782973
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",60,74072624,"gradual",11952117
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.137",64,82120845,"gradual",12272160
"1a6f5dd7abcdfefb8acea3fd77e1d5af7ff9eff",3,108,"m.tree_contains_helper.3.fold.33",44,106399230,"gradual",1616851
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.146",40,95553114,"gradual",1557071
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.146",60,387580212,"gradual",4009018
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.146",64,445850252,"gradual",1717364
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.13",48,120955670,"gradual",1591313
"97747fd79feb2fa7ffecbfe4443efffbfbcafd",7,108,"m.tree_max_lemma.3.fold.64",56,207914771,"gradual",1919980
"1a6f5dd7abcdfefb8aceb3fd77e1d5af7ff9eff",3,109,"m.tree_min_helper.3.fold.80",48,99801779,"gradual",5463136
"1a6f5dd7abcdfefb8aceb3fd77e1d5af7ff9eff",3,109,"m.tree_min_helper.3.fold.80",64,354376266,"gradual",9536595
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,109,"m.tree_max_helper.3.fold.58",44,135113877,"gradual",3674678
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,109,"m.tree_max_helper.3.fold.58",56,287863229,"gradual",9714276
"97747fd79feb2fa7fffcbfe4443efffbfbcafd",7,109,"m.tree_min_helper.3.fold.76",44,105432441,"gradual",1815509
"97747fd79feb2fa7fffcbfe4443efffbfbcafd",7,109,"m.tree_min_helper.3.fold.76",60,288281314,"gradual",2182284
"1f7bd1ff4ed3ffbbded5fc3dfd7db7a1eceebdb",1,110,"m.tree_max_helper.2.post.52",52,37730016,"gradual",1611418
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.148",44,119347046,"gradual",4035537
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.148",52,171424704,"gradual",2721833
"97747fd79feb2fa7fffcbfe4c43efffbfbcafd",7,110,"m.tree_remove_helper.4.unfold.97",64,321278477,"gradual",2507752
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa1eceebdb",1,111,"m.tree_remove_lemma_left2.1.pre.113",60,77241991,"gradual",1727492
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa1eceebdb",1,111,"m.tree_remove_lemma_left2.1.pre.113",64,85650534,"gradual",3768280
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",20,22984278,"gradual",3231772
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",24,19184510,"gradual",2663835
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",28,52752670,"gradual",8686929
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",32,58617749,"gradual",9126103
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",36,87786883,"gradual",12520807
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",40,96152690,"gradual",14497711
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",44,137540095,"gradual",18193049
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",48,131681919,"gradual",17839849
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",52,200776505,"gradual",29351801
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",56,297204502,"gradual",44417538
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",60,407204194,"gradual",63442904
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.27",64,470993862,"gradual",66491502
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.52",52,142385666,"gradual",1964708
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.52",56,208342843,"gradual",2704223
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.52",60,288544483,"gradual",4779295
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.34",48,96030056,"gradual",1432497
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.34",60,307690996,"gradual",6049454
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.34",64,351268470,"gradual",2737990
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",40,89729213,"gradual",2289094
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",44,123127450,"gradual",3754145
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",48,119005127,"gradual",1865099
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",52,176152532,"gradual",3055907
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",56,263511379,"gradual",7261296
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",60,354222494,"gradual",9312480
"97747fd79feb3fa7fffcbfe4c4befffbfbcafd",7,112,"m.tree_remove_lemma_left.1.pre.105",44,106537917,"gradual",1407582
"97747fd79feb3fa7fffcbfe4c4befffbfbcafd",7,112,"m.tree_remove_lemma_left.1.pre.105",56,212188714,"gradual",3845871
"1ff4cff2e775ee1cdfcfff9def3b9dfbff777e5",2,113,"p.bstRemove.6.pred.146",60,86477868,"gradual",3721296
"1ff4cff2e775ee1cdfcfff9def3b9dfbff777e5",2,113,"p.bstRemove.6.pred.146",64,92553438,"gradual",2166673
"1a6f5dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,113,"m.tree_remove_helper.2.post.91",44,105893465,"gradual",1554430
"1a6f5dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,113,"m.tree_remove_helper.2.post.91",64,353308027,"gradual",2039557
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",20,23778560,"gradual",2750344
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",24,20599067,"gradual",1787062
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",28,52586277,"gradual",7758182
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",32,59798660,"gradual",9115016
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",36,91573134,"gradual",14084421
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",40,101531079,"gradual",11801866
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",44,143709392,"gradual",20581942
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",48,140873462,"gradual",21868335
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",52,208605532,"gradual",32453000
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",56,312477262,"gradual",48965883
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",60,423620877,"gradual",69398383
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.144",64,476893126,"gradual",81129623
"837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,113,"m.tree_add.2.post.17",36,85227168,"gradual",1650532
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.104",24,19874488,"gradual",3363420
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.104",60,291175242,"gradual",4049409
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.104",64,324560904,"gradual",5274043
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.32",40,23956314,"gradual",1761580
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.32",44,34379590,"gradual",1821252
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.32",48,32719394,"gradual",1812489
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.32",52,46222590,"gradual",2327942
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.32",56,62440483,"gradual",2295732
"1a6f7dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,114,"m.tree_add.1.pre.15",56,219097556,"gradual",1794466
"1dbbfbff76fdef75f7bfdb3d7aec3be7959ff6e",4,114,"m.tree_max_lemma.4.unfold.63",64,479817595,"gradual",2924469
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.0",40,91803612,"gradual",1491061
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.0",48,123177259,"gradual",1971087
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.0",52,189076642,"gradual",1879403
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.0",64,435388810,"gradual",3728571
"97747fd79feb3fe7fffcbfe4c5befffbfbcafd",7,114,"m.tree_max_helper.3.fold.58",52,142597636,"gradual",4317319
"1f7bd1ff4ed3ffbbded7fc7dfd7dbfa9eceefdb",1,115,"m.tree_min_helper.3.fold.75",64,84017194,"gradual",1769620
