id,conjuncts_total,conjuncts_elim
f904cb0e135821ccc861c81871b186a1f025a4,434,250
f904cb0e135821ccc863c81871b186a1f025a4,439,252
f904cb0e135821ccc863e81871b186a1f025a4,441,254
f904cb0e135821ccc863e81871b186a1f025a5,441,254
f904cb0e135821ccc863e85871b186a1f025a5,445,254
f904cb0e135821cccc63e85871b186a1f025a5,443,253
f904cb0e135821cccc63e85871b186a5f025a5,445,255
fb04cb0e135821cccc63e85871b186a5f025a5,454,259
fb04cb0e135821cccc63e85c71b186a5f025a5,465,262
fb04cb0e135821cccc63e85c71b186a7f025a5,471,269
fb04cb0e1358a1cccc63e85c71b186a7f025a5,471,269
fb04cb0e1358a1cccc63f85c71b186a7f025a5,474,273
fb04cb0e1358a1cccc63f85c71b186a7f035a5,486,294
fb04cb0e1358a1cccc63f95c71b186a7f035a5,488,296
fb0ccb0e1358a1cccc63f95c71b186a7f035a5,482,291
fb0ccb0e1358a1cccc63f95c71b186a7f435a5,498,296
fb0ccb0e1358a1cccc63f95c71b186b7f435a5,498,296
fb0ccb0e1358a1cccc63f95c71b186b7f635a5,544,315
fb0ccb0e1358e1cccc63f95c71b186b7f635a5,550,318
fb0ccb0e1758e1cccc63f95c71b186b7f635a5,552,321
fb0ccb0e1758e1cccc63f95c71b186bff635a5,558,326
fb0ccb0e1758e1cccc63f95c73b186bff635a5,564,332
fb0ccb0e1758e1cccc73f95c73b186bff635a5,571,335
fb0ccb0e1758e1cccc73f95c73b187bff635a5,575,338
fb0cdb0e1758e1cccc73f95c73b187bff635a5,578,343
fb0cdb0e175ce1cccc73f95c73b187bff635a5,579,343
fb0cdb0e175ce1cccc73f95c73b1c7bff635a5,583,347
fb0cdb0e175ce1ccccf3f95c73b1c7bff635a5,585,350
fb0cdb0e175ce1ccccf7f95c73b1c7bff635a5,586,350
fb4cdb0e175ce1ccccf7f95c73b1c7bff635a5,586,350
fb4cdb0e175ce1ccccf7f95c73b1cfbff635a5,613,359
fb4cdf0e175ce1ccccf7f95c73b1cfbff635a5,619,362
fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5,665,388
fb4cdf0e575ce1ccccf7f95c73b1cfbff735a5,676,393
ff4cdf0e575ce1ccccf7f95c73b1cfbff735a5,678,394
