"path_id","Specification Increment","Workload","Median Time Elapsed (ms)","Verification Type","Path Performance Type","Example"
13,32,16,3.13725,"Dynamic","Best","bst"
13,32,24,4.231125,"Dynamic","Best","bst"
13,32,32,6.300958,"Dynamic","Best","bst"
13,33,16,3.474083,"Dynamic","Best","bst"
13,33,24,4.257667,"Dynamic","Best","bst"
13,33,32,6.402834,"Dynamic","Best","bst"
13,34,16,3.41475,"Dynamic","Best","bst"
13,34,24,4.230208,"Dynamic","Best","bst"
13,34,32,6.266083,"Dynamic","Best","bst"
13,35,16,4.04525,"Dynamic","Best","bst"
13,35,24,6.552917,"Dynamic","Best","bst"
13,35,32,10.182458,"Dynamic","Best","bst"
13,36,16,4.184708,"Dynamic","Best","bst"
13,36,24,6.43425,"Dynamic","Best","bst"
13,36,32,10.719625,"Dynamic","Best","bst"
13,37,16,4.554875,"Dynamic","Best","bst"
13,37,24,8.424209,"Dynamic","Best","bst"
13,37,32,12.807041,"Dynamic","Best","bst"
13,38,16,4.620458,"Dynamic","Best","bst"
13,38,24,8.2375,"Dynamic","Best","bst"
13,38,32,13.151333,"Dynamic","Best","bst"
13,39,16,5.822833,"Dynamic","Best","bst"
13,39,24,10.183916,"Dynamic","Best","bst"
13,39,32,17.004792,"Dynamic","Best","bst"
13,40,16,5.999334,"Dynamic","Best","bst"
13,40,24,11.503042,"Dynamic","Best","bst"
13,40,32,19.17575,"Dynamic","Best","bst"
13,41,16,6.185083,"Dynamic","Best","bst"
13,41,24,11.438625,"Dynamic","Best","bst"
13,41,32,19.309833,"Dynamic","Best","bst"
13,42,16,5.956417,"Dynamic","Best","bst"
13,42,24,11.393375,"Dynamic","Best","bst"
13,42,32,18.92475,"Dynamic","Best","bst"
13,43,16,6.146833,"Dynamic","Best","bst"
13,43,24,11.625792,"Dynamic","Best","bst"
13,43,32,19.336042,"Dynamic","Best","bst"
13,44,16,6.195,"Dynamic","Best","bst"
13,44,24,11.582416,"Dynamic","Best","bst"
13,44,32,19.150667,"Dynamic","Best","bst"
13,45,16,6.107291,"Dynamic","Best","bst"
13,45,24,11.561,"Dynamic","Best","bst"
13,45,32,19.014541,"Dynamic","Best","bst"
13,46,16,5.9075,"Dynamic","Best","bst"
13,46,24,11.681667,"Dynamic","Best","bst"
13,46,32,19.519417,"Dynamic","Best","bst"
13,47,16,5.922625,"Dynamic","Best","bst"
13,47,24,11.794834,"Dynamic","Best","bst"
13,47,32,19.063125,"Dynamic","Best","bst"
13,48,16,5.925708,"Dynamic","Best","bst"
13,48,24,11.470833,"Dynamic","Best","bst"
13,48,32,19.436625,"Dynamic","Best","bst"
13,49,16,7.562417,"Dynamic","Best","bst"
13,49,24,14.702541,"Dynamic","Best","bst"
13,49,32,26.275208,"Dynamic","Best","bst"
13,50,16,7.192042,"Dynamic","Best","bst"
13,50,24,14.638333,"Dynamic","Best","bst"
13,50,32,25.417917,"Dynamic","Best","bst"
13,51,16,7.308375,"Dynamic","Best","bst"
13,51,24,14.082125,"Dynamic","Best","bst"
13,51,32,25.613292,"Dynamic","Best","bst"
13,52,16,7.310667,"Dynamic","Best","bst"
13,52,24,14.550125,"Dynamic","Best","bst"
13,52,32,25.326125,"Dynamic","Best","bst"
13,53,16,8.82975,"Dynamic","Best","bst"
13,53,24,18.144167,"Dynamic","Best","bst"
13,53,32,34.532333,"Dynamic","Best","bst"
13,54,16,9.002959,"Dynamic","Best","bst"
13,54,24,17.865208,"Dynamic","Best","bst"
13,54,32,35.253375,"Dynamic","Best","bst"
13,55,16,9.405875,"Dynamic","Best","bst"
13,55,24,19.111541,"Dynamic","Best","bst"
13,55,32,38.339625,"Dynamic","Best","bst"
13,56,16,9.345458,"Dynamic","Best","bst"
13,56,24,18.778667,"Dynamic","Best","bst"
13,56,32,38.889625,"Dynamic","Best","bst"
13,57,16,9.094416,"Dynamic","Best","bst"
13,57,24,19.082166,"Dynamic","Best","bst"
13,57,32,39.017042,"Dynamic","Best","bst"
13,58,16,9.716792,"Dynamic","Best","bst"
13,58,24,18.731917,"Dynamic","Best","bst"
13,58,32,38.812417,"Dynamic","Best","bst"
13,59,16,9.19025,"Dynamic","Best","bst"
13,59,24,19.218,"Dynamic","Best","bst"
13,59,32,39.987042,"Dynamic","Best","bst"
13,60,16,9.486625,"Dynamic","Best","bst"
13,60,24,18.756542,"Dynamic","Best","bst"
13,60,32,39.27675,"Dynamic","Best","bst"
13,61,16,10.149959,"Dynamic","Best","bst"
13,61,24,19.810209,"Dynamic","Best","bst"
13,61,32,43.4875,"Dynamic","Best","bst"
13,62,16,9.947875,"Dynamic","Best","bst"
13,62,24,20.338792,"Dynamic","Best","bst"
13,62,32,43.434584,"Dynamic","Best","bst"
13,63,16,9.726667,"Dynamic","Best","bst"
13,63,24,19.741292,"Dynamic","Best","bst"
13,63,32,43.501459,"Dynamic","Best","bst"
13,64,16,9.974333,"Dynamic","Best","bst"
13,64,24,20.311042,"Dynamic","Best","bst"
13,64,32,43.262209,"Dynamic","Best","bst"
13,65,16,9.436083,"Dynamic","Best","bst"
13,65,24,20.829458,"Dynamic","Best","bst"
13,65,32,43.532417,"Dynamic","Best","bst"
13,66,16,10.021833,"Dynamic","Best","bst"
13,66,24,20.200583,"Dynamic","Best","bst"
13,66,32,43.055167,"Dynamic","Best","bst"
13,67,16,10.218792,"Dynamic","Best","bst"
13,67,24,20.332125,"Dynamic","Best","bst"
13,67,32,43.870416,"Dynamic","Best","bst"
13,68,16,10.066375,"Dynamic","Best","bst"
13,68,24,20.19625,"Dynamic","Best","bst"
13,68,32,43.889583,"Dynamic","Best","bst"
13,69,16,10.064875,"Dynamic","Best","bst"
13,69,24,20.3335,"Dynamic","Best","bst"
13,69,32,44.16925,"Dynamic","Best","bst"
13,70,16,9.884584,"Dynamic","Best","bst"
13,70,24,20.041625,"Dynamic","Best","bst"
13,70,32,44.195917,"Dynamic","Best","bst"
13,71,16,9.399584,"Dynamic","Best","bst"
13,71,24,19.992083,"Dynamic","Best","bst"
13,71,32,44.173333,"Dynamic","Best","bst"
13,72,16,9.708041,"Dynamic","Best","bst"
13,72,24,19.934958,"Dynamic","Best","bst"
13,72,32,44.610875,"Dynamic","Best","bst"
13,73,16,10.723917,"Dynamic","Best","bst"
13,73,24,21.192917,"Dynamic","Best","bst"
13,73,32,48.754333,"Dynamic","Best","bst"
13,74,16,10.353875,"Dynamic","Best","bst"
13,74,24,21.522,"Dynamic","Best","bst"
13,74,32,47.95375,"Dynamic","Best","bst"
13,75,16,10.587708,"Dynamic","Best","bst"
13,75,24,21.466208,"Dynamic","Best","bst"
13,75,32,47.939875,"Dynamic","Best","bst"
13,76,16,10.758375,"Dynamic","Best","bst"
13,76,24,21.610667,"Dynamic","Best","bst"
13,76,32,48.975458,"Dynamic","Best","bst"
13,77,16,10.849625,"Dynamic","Best","bst"
13,77,24,21.620041,"Dynamic","Best","bst"
13,77,32,48.093084,"Dynamic","Best","bst"
13,78,16,10.589875,"Dynamic","Best","bst"
13,78,24,21.251375,"Dynamic","Best","bst"
13,78,32,48.541625,"Dynamic","Best","bst"
13,79,16,10.725041,"Dynamic","Best","bst"
13,79,24,21.54875,"Dynamic","Best","bst"
13,79,32,48.630542,"Dynamic","Best","bst"
13,80,16,10.515042,"Dynamic","Best","bst"
13,80,24,21.2865,"Dynamic","Best","bst"
13,80,32,49.062916,"Dynamic","Best","bst"
13,81,16,10.774083,"Dynamic","Best","bst"
13,81,24,21.429792,"Dynamic","Best","bst"
13,81,32,48.707125,"Dynamic","Best","bst"
13,82,16,10.656209,"Dynamic","Best","bst"
13,82,24,21.201084,"Dynamic","Best","bst"
13,82,32,48.133875,"Dynamic","Best","bst"
13,83,16,10.631208,"Dynamic","Best","bst"
13,83,24,21.300584,"Dynamic","Best","bst"
13,83,32,48.022625,"Dynamic","Best","bst"
13,84,16,12.052958,"Dynamic","Best","bst"
13,84,24,23.698916,"Dynamic","Best","bst"
13,84,32,57.907167,"Dynamic","Best","bst"
13,85,16,12.91325,"Dynamic","Best","bst"
13,85,24,24.464833,"Dynamic","Best","bst"
13,85,32,57.777042,"Dynamic","Best","bst"
13,86,16,12.161792,"Dynamic","Best","bst"
13,86,24,23.598167,"Dynamic","Best","bst"
13,86,32,58.060958,"Dynamic","Best","bst"
13,87,16,12.158625,"Dynamic","Best","bst"
13,87,24,23.754917,"Dynamic","Best","bst"
13,87,32,58.645,"Dynamic","Best","bst"
13,88,16,12.325375,"Dynamic","Best","bst"
13,88,24,24.265208,"Dynamic","Best","bst"
13,88,32,59.295125,"Dynamic","Best","bst"
13,89,16,12.154459,"Dynamic","Best","bst"
13,89,24,23.754292,"Dynamic","Best","bst"
13,89,32,59.005834,"Dynamic","Best","bst"
13,90,16,12.965209,"Dynamic","Best","bst"
13,90,24,24.814625,"Dynamic","Best","bst"
13,90,32,65.7325,"Dynamic","Best","bst"
13,91,16,12.8425,"Dynamic","Best","bst"
13,91,24,25.797834,"Dynamic","Best","bst"
13,91,32,64.364792,"Dynamic","Best","bst"
13,92,16,13.013875,"Dynamic","Best","bst"
13,92,24,25.3585,"Dynamic","Best","bst"
13,92,32,64.775375,"Dynamic","Best","bst"
13,93,16,12.627042,"Dynamic","Best","bst"
13,93,24,25.31675,"Dynamic","Best","bst"
13,93,32,64.905125,"Dynamic","Best","bst"
13,94,16,12.753959,"Dynamic","Best","bst"
13,94,24,25.314083,"Dynamic","Best","bst"
13,94,32,65.3395,"Dynamic","Best","bst"
13,95,16,13.14475,"Dynamic","Best","bst"
13,95,24,25.088458,"Dynamic","Best","bst"
13,95,32,65.622584,"Dynamic","Best","bst"
13,96,16,13.013709,"Dynamic","Best","bst"
13,96,24,25.845875,"Dynamic","Best","bst"
13,96,32,64.860291,"Dynamic","Best","bst"
13,97,16,12.725125,"Dynamic","Best","bst"
13,97,24,25.31575,"Dynamic","Best","bst"
13,97,32,65.877708,"Dynamic","Best","bst"
13,98,16,12.648,"Dynamic","Best","bst"
13,98,24,25.139625,"Dynamic","Best","bst"
13,98,32,65.45875,"Dynamic","Best","bst"
13,99,16,12.717041,"Dynamic","Best","bst"
13,99,24,25.219,"Dynamic","Best","bst"
13,99,32,64.819125,"Dynamic","Best","bst"
13,100,16,13.278292,"Dynamic","Best","bst"
13,100,24,25.230875,"Dynamic","Best","bst"
13,100,32,65.802792,"Dynamic","Best","bst"
13,101,16,13.745542,"Dynamic","Best","bst"
13,101,24,27.326,"Dynamic","Best","bst"
13,101,32,71.110834,"Dynamic","Best","bst"
13,102,16,14.602333,"Dynamic","Best","bst"
13,102,24,27.293375,"Dynamic","Best","bst"
13,102,32,72.340125,"Dynamic","Best","bst"
13,103,16,14.443209,"Dynamic","Best","bst"
13,103,24,27.076125,"Dynamic","Best","bst"
13,103,32,73.727458,"Dynamic","Best","bst"
13,104,16,15.129042,"Dynamic","Best","bst"
13,104,24,27.739625,"Dynamic","Best","bst"
13,104,32,72.871583,"Dynamic","Best","bst"
13,105,16,14.072583,"Dynamic","Best","bst"
13,105,24,26.976375,"Dynamic","Best","bst"
13,105,32,72.622875,"Dynamic","Best","bst"
13,106,16,14.377875,"Dynamic","Best","bst"
13,106,24,26.9365,"Dynamic","Best","bst"
13,106,32,72.601375,"Dynamic","Best","bst"
13,107,16,14.589708,"Dynamic","Best","bst"
13,107,24,27.726209,"Dynamic","Best","bst"
13,107,32,72.898959,"Dynamic","Best","bst"
13,108,16,14.129667,"Dynamic","Best","bst"
13,108,24,27.282167,"Dynamic","Best","bst"
13,108,32,73.004042,"Dynamic","Best","bst"
13,109,16,14.690917,"Dynamic","Best","bst"
13,109,24,26.771792,"Dynamic","Best","bst"
13,109,32,74.252209,"Dynamic","Best","bst"
13,110,16,14.351333,"Dynamic","Best","bst"
13,110,24,27.175667,"Dynamic","Best","bst"
13,110,32,72.519167,"Dynamic","Best","bst"
13,111,16,14.29,"Dynamic","Best","bst"
13,111,24,27.243667,"Dynamic","Best","bst"
13,111,32,73.804584,"Dynamic","Best","bst"
13,112,16,14.369583,"Dynamic","Best","bst"
13,112,24,26.949291,"Dynamic","Best","bst"
13,112,32,73.005208,"Dynamic","Best","bst"
13,113,16,14.168875,"Dynamic","Best","bst"
13,113,24,27.496125,"Dynamic","Best","bst"
13,113,32,74.503042,"Dynamic","Best","bst"
13,114,16,14.399542,"Dynamic","Best","bst"
13,114,24,27.461292,"Dynamic","Best","bst"
13,114,32,74.362375,"Dynamic","Best","bst"
13,115,16,14.082208,"Dynamic","Best","bst"
13,115,24,27.907625,"Dynamic","Best","bst"
13,115,32,74.654875,"Dynamic","Best","bst"
13,116,16,14.386584,"Dynamic","Best","bst"
13,116,24,28.035084,"Dynamic","Best","bst"
13,116,32,74.447833,"Dynamic","Best","bst"
13,117,16,13.756417,"Dynamic","Best","bst"
13,117,24,27.662708,"Dynamic","Best","bst"
13,117,32,74.495292,"Dynamic","Best","bst"
13,118,16,14.551042,"Dynamic","Best","bst"
13,118,24,28.145375,"Dynamic","Best","bst"
13,118,32,74.30775,"Dynamic","Best","bst"
13,119,16,14.459625,"Dynamic","Best","bst"
13,119,24,27.676375,"Dynamic","Best","bst"
13,119,32,74.389583,"Dynamic","Best","bst"
13,120,16,14.349208,"Dynamic","Best","bst"
13,120,24,27.713875,"Dynamic","Best","bst"
13,120,32,75.170334,"Dynamic","Best","bst"
13,121,16,14.345625,"Dynamic","Best","bst"
13,121,24,28.093042,"Dynamic","Best","bst"
13,121,32,73.770167,"Dynamic","Best","bst"
13,122,16,14.190583,"Dynamic","Best","bst"
13,122,24,26.873917,"Dynamic","Best","bst"
13,122,32,74.49225,"Dynamic","Best","bst"
13,123,16,14.254958,"Dynamic","Best","bst"
13,123,24,28.473917,"Dynamic","Best","bst"
13,123,32,72.755542,"Dynamic","Best","bst"
13,124,16,14.27225,"Dynamic","Best","bst"
13,124,24,27.876458,"Dynamic","Best","bst"
13,124,32,73.774959,"Dynamic","Best","bst"
13,125,16,14.66875,"Dynamic","Best","bst"
13,125,24,28.037583,"Dynamic","Best","bst"
13,125,32,75.877833,"Dynamic","Best","bst"
13,126,16,13.96475,"Dynamic","Best","bst"
13,126,24,28.173542,"Dynamic","Best","bst"
13,126,32,75.22425,"Dynamic","Best","bst"
13,127,16,14.4165,"Dynamic","Best","bst"
13,127,24,27.654791,"Dynamic","Best","bst"
13,127,32,74.328708,"Dynamic","Best","bst"
13,128,16,14.554667,"Dynamic","Best","bst"
13,128,24,27.740875,"Dynamic","Best","bst"
13,128,32,74.223625,"Dynamic","Best","bst"
13,129,16,13.990541,"Dynamic","Best","bst"
13,129,24,27.319292,"Dynamic","Best","bst"
13,129,32,75.520833,"Dynamic","Best","bst"
13,130,16,14.265292,"Dynamic","Best","bst"
13,130,24,27.522041,"Dynamic","Best","bst"
13,130,32,74.061292,"Dynamic","Best","bst"
13,131,16,14.439041,"Dynamic","Best","bst"
13,131,24,27.667875,"Dynamic","Best","bst"
13,131,32,74.414167,"Dynamic","Best","bst"
13,132,16,14.303167,"Dynamic","Best","bst"
13,132,24,27.866917,"Dynamic","Best","bst"
13,132,32,74.335208,"Dynamic","Best","bst"
13,133,16,14.436542,"Dynamic","Best","bst"
13,133,24,27.670291,"Dynamic","Best","bst"
13,133,32,75.074458,"Dynamic","Best","bst"
13,134,16,13.825375,"Dynamic","Best","bst"
13,134,24,27.312292,"Dynamic","Best","bst"
13,134,32,76.195792,"Dynamic","Best","bst"
13,135,16,14.8,"Dynamic","Best","bst"
13,135,24,28.790917,"Dynamic","Best","bst"
13,135,32,80.379708,"Dynamic","Best","bst"
13,136,16,15.712125,"Dynamic","Best","bst"
13,136,24,32.119959,"Dynamic","Best","bst"
13,136,32,92.886417,"Dynamic","Best","bst"
13,137,16,15.282042,"Dynamic","Best","bst"
13,137,24,30.9545,"Dynamic","Best","bst"
13,137,32,85.606125,"Dynamic","Best","bst"
13,138,16,15.681458,"Dynamic","Best","bst"
13,138,24,31.311833,"Dynamic","Best","bst"
13,138,32,88.623708,"Dynamic","Best","bst"
13,139,16,15.655375,"Dynamic","Best","bst"
13,139,24,31.084583,"Dynamic","Best","bst"
13,139,32,85.709,"Dynamic","Best","bst"
13,140,16,17.049667,"Dynamic","Best","bst"
13,140,24,34.135875,"Dynamic","Best","bst"
13,140,32,97.11575,"Dynamic","Best","bst"
13,141,16,16.402875,"Dynamic","Best","bst"
13,141,24,33.960875,"Dynamic","Best","bst"
13,141,32,96.354375,"Dynamic","Best","bst"
13,142,16,18.09125,"Dynamic","Best","bst"
13,142,24,36.640584,"Dynamic","Best","bst"
13,142,32,105.655917,"Dynamic","Best","bst"
13,143,16,17.873667,"Dynamic","Best","bst"
13,143,24,37.02275,"Dynamic","Best","bst"
13,143,32,107.393416,"Dynamic","Best","bst"
13,144,16,17.752375,"Dynamic","Best","bst"
13,144,24,36.933041,"Dynamic","Best","bst"
13,144,32,107.47625,"Dynamic","Best","bst"
13,145,16,18.211375,"Dynamic","Best","bst"
13,145,24,38.158708,"Dynamic","Best","bst"
13,145,32,108.84775,"Dynamic","Best","bst"
13,146,16,18.328958,"Dynamic","Best","bst"
13,146,24,36.495583,"Dynamic","Best","bst"
13,146,32,107.338209,"Dynamic","Best","bst"
13,147,16,17.921792,"Dynamic","Best","bst"
13,147,24,36.663542,"Dynamic","Best","bst"
13,147,32,104.821791,"Dynamic","Best","bst"
13,148,16,17.824875,"Dynamic","Best","bst"
13,148,24,36.341334,"Dynamic","Best","bst"
13,148,32,107.685792,"Dynamic","Best","bst"
13,149,16,18.636625,"Dynamic","Best","bst"
13,149,24,36.551791,"Dynamic","Best","bst"
13,149,32,105.441667,"Dynamic","Best","bst"
13,150,16,18.484875,"Dynamic","Best","bst"
13,150,24,36.421792,"Dynamic","Best","bst"
13,150,32,107.671667,"Dynamic","Best","bst"
13,151,16,18.549833,"Dynamic","Best","bst"
13,151,24,36.263667,"Dynamic","Best","bst"
13,151,32,108.733959,"Dynamic","Best","bst"
13,152,16,18.777875,"Dynamic","Best","bst"
13,152,24,36.76675,"Dynamic","Best","bst"
13,152,32,109.726459,"Dynamic","Best","bst"
14,153,24,37.446792,"Dynamic","Median","bst"
14,1,24,3.27175,"Dynamic","Median","bst"
14,2,24,3.174875,"Dynamic","Median","bst"
14,3,24,3.54125,"Dynamic","Median","bst"
14,4,24,3.52375,"Dynamic","Median","bst"
14,5,24,3.447166,"Dynamic","Median","bst"
14,6,24,3.20975,"Dynamic","Median","bst"
14,7,24,3.43675,"Dynamic","Median","bst"
14,8,24,3.426333,"Dynamic","Median","bst"
14,9,24,3.377375,"Dynamic","Median","bst"
14,10,24,3.159375,"Dynamic","Median","bst"
14,11,24,3.54625,"Dynamic","Median","bst"
14,12,24,3.152125,"Dynamic","Median","bst"
14,13,24,3.554958,"Dynamic","Median","bst"
14,14,24,3.590292,"Dynamic","Median","bst"
14,15,24,3.570667,"Dynamic","Median","bst"
14,16,24,3.529,"Dynamic","Median","bst"
14,17,24,6.895625,"Dynamic","Median","bst"
14,18,24,6.936167,"Dynamic","Median","bst"
14,19,24,6.91675,"Dynamic","Median","bst"
14,20,24,9.502417,"Dynamic","Median","bst"
14,21,24,9.4045,"Dynamic","Median","bst"
14,22,24,9.483208,"Dynamic","Median","bst"
14,23,24,9.402875,"Dynamic","Median","bst"
14,24,24,9.363041,"Dynamic","Median","bst"
14,25,24,9.394583,"Dynamic","Median","bst"
14,26,24,9.226417,"Dynamic","Median","bst"
14,27,24,9.319625,"Dynamic","Median","bst"
14,28,24,9.361792,"Dynamic","Median","bst"
14,29,24,9.431958,"Dynamic","Median","bst"
14,30,24,9.515334,"Dynamic","Median","bst"
14,31,24,9.344167,"Dynamic","Median","bst"
14,32,24,9.334958,"Dynamic","Median","bst"
14,33,24,9.045208,"Dynamic","Median","bst"
14,34,24,13.146333,"Dynamic","Median","bst"
14,35,24,13.054666,"Dynamic","Median","bst"
14,36,24,13.056583,"Dynamic","Median","bst"
14,37,24,13.474542,"Dynamic","Median","bst"
14,38,24,13.038584,"Dynamic","Median","bst"
14,39,24,13.578208,"Dynamic","Median","bst"
14,40,24,13.322916,"Dynamic","Median","bst"
14,41,24,12.843375,"Dynamic","Median","bst"
14,42,24,13.448958,"Dynamic","Median","bst"
14,43,24,13.401458,"Dynamic","Median","bst"
14,44,24,12.9075,"Dynamic","Median","bst"
14,45,24,10.618791,"Dynamic","Median","bst"
14,46,24,13.246334,"Dynamic","Median","bst"
14,47,24,16.202042,"Dynamic","Median","bst"
14,48,24,15.704958,"Dynamic","Median","bst"
14,49,24,15.815875,"Dynamic","Median","bst"
14,50,24,15.9705,"Dynamic","Median","bst"
14,51,24,16.536584,"Dynamic","Median","bst"
14,52,24,16.884959,"Dynamic","Median","bst"
14,53,24,16.6955,"Dynamic","Median","bst"
14,54,24,16.396375,"Dynamic","Median","bst"
14,55,24,16.653917,"Dynamic","Median","bst"
14,56,24,16.403458,"Dynamic","Median","bst"
14,57,24,16.605208,"Dynamic","Median","bst"
14,58,24,16.929459,"Dynamic","Median","bst"
14,59,24,16.218166,"Dynamic","Median","bst"
14,60,24,16.620291,"Dynamic","Median","bst"
14,61,24,16.663667,"Dynamic","Median","bst"
14,62,24,19.998792,"Dynamic","Median","bst"
14,63,24,20.037167,"Dynamic","Median","bst"
14,64,24,21.639083,"Dynamic","Median","bst"
14,65,24,20.787083,"Dynamic","Median","bst"
14,66,24,20.908459,"Dynamic","Median","bst"
14,67,24,21.365084,"Dynamic","Median","bst"
14,68,24,22.234583,"Dynamic","Median","bst"
14,69,24,21.306041,"Dynamic","Median","bst"
14,70,24,21.447541,"Dynamic","Median","bst"
14,71,24,21.104292,"Dynamic","Median","bst"
14,72,24,21.452417,"Dynamic","Median","bst"
14,73,24,21.436542,"Dynamic","Median","bst"
14,74,24,22.318417,"Dynamic","Median","bst"
14,75,24,22.682042,"Dynamic","Median","bst"
14,76,24,22.536917,"Dynamic","Median","bst"
14,77,24,23.243167,"Dynamic","Median","bst"
14,78,24,23.60725,"Dynamic","Median","bst"
14,79,24,23.752584,"Dynamic","Median","bst"
14,80,24,24.063041,"Dynamic","Median","bst"
14,81,24,23.916667,"Dynamic","Median","bst"
14,82,24,24.285041,"Dynamic","Median","bst"
14,83,24,23.935084,"Dynamic","Median","bst"
14,84,24,23.89175,"Dynamic","Median","bst"
14,85,24,23.94,"Dynamic","Median","bst"
14,86,24,23.945083,"Dynamic","Median","bst"
14,87,24,25.41,"Dynamic","Median","bst"
14,88,24,25.789458,"Dynamic","Median","bst"
14,89,24,25.69625,"Dynamic","Median","bst"
14,90,24,25.517041,"Dynamic","Median","bst"
14,91,24,25.793917,"Dynamic","Median","bst"
14,92,24,25.595833,"Dynamic","Median","bst"
14,93,24,25.578917,"Dynamic","Median","bst"
14,94,24,25.611625,"Dynamic","Median","bst"
14,95,24,25.742833,"Dynamic","Median","bst"
14,96,24,25.885917,"Dynamic","Median","bst"
14,97,24,27.634,"Dynamic","Median","bst"
14,98,24,27.961667,"Dynamic","Median","bst"
14,99,24,27.386625,"Dynamic","Median","bst"
14,100,24,28.108125,"Dynamic","Median","bst"
14,101,24,27.817417,"Dynamic","Median","bst"
14,102,24,27.592292,"Dynamic","Median","bst"
14,103,24,27.441917,"Dynamic","Median","bst"
14,104,24,27.105583,"Dynamic","Median","bst"
14,105,24,27.771291,"Dynamic","Median","bst"
14,106,24,28.321042,"Dynamic","Median","bst"
14,107,24,27.935083,"Dynamic","Median","bst"
14,108,24,27.91425,"Dynamic","Median","bst"
14,109,24,27.732292,"Dynamic","Median","bst"
14,110,24,27.931334,"Dynamic","Median","bst"
14,111,24,27.912292,"Dynamic","Median","bst"
14,112,24,28.452125,"Dynamic","Median","bst"
14,113,24,27.771708,"Dynamic","Median","bst"
14,114,24,27.794125,"Dynamic","Median","bst"
14,115,24,28.128709,"Dynamic","Median","bst"
14,116,24,27.866875,"Dynamic","Median","bst"
14,117,24,27.406792,"Dynamic","Median","bst"
14,118,24,27.799833,"Dynamic","Median","bst"
14,119,24,27.685833,"Dynamic","Median","bst"
14,120,24,27.483,"Dynamic","Median","bst"
14,121,24,27.67925,"Dynamic","Median","bst"
14,122,24,28.073875,"Dynamic","Median","bst"
14,123,24,27.871666,"Dynamic","Median","bst"
14,124,24,29.017333,"Dynamic","Median","bst"
14,125,24,29.517417,"Dynamic","Median","bst"
14,126,24,28.845125,"Dynamic","Median","bst"
14,127,24,29.020708,"Dynamic","Median","bst"
14,128,24,29.052959,"Dynamic","Median","bst"
14,129,24,29.490333,"Dynamic","Median","bst"
14,130,24,29.135375,"Dynamic","Median","bst"
14,131,24,29.869125,"Dynamic","Median","bst"
14,132,24,29.057667,"Dynamic","Median","bst"
14,133,24,29.392583,"Dynamic","Median","bst"
14,134,24,29.819458,"Dynamic","Median","bst"
14,135,24,29.264125,"Dynamic","Median","bst"
14,136,24,29.548917,"Dynamic","Median","bst"
14,137,24,29.838042,"Dynamic","Median","bst"
14,138,24,29.42175,"Dynamic","Median","bst"
14,139,24,30.393417,"Dynamic","Median","bst"
14,140,24,32.162667,"Dynamic","Median","bst"
14,141,24,31.01025,"Dynamic","Median","bst"
14,142,24,31.140042,"Dynamic","Median","bst"
14,143,24,31.645917,"Dynamic","Median","bst"
14,144,24,32.38,"Dynamic","Median","bst"
14,145,24,32.488,"Dynamic","Median","bst"
14,146,24,34.16125,"Dynamic","Median","bst"
14,147,24,35.417042,"Dynamic","Median","bst"
14,148,24,35.250458,"Dynamic","Median","bst"
14,149,24,37.395583,"Dynamic","Median","bst"
14,150,24,36.74325,"Dynamic","Median","bst"
14,151,24,36.688791,"Dynamic","Median","bst"
14,152,24,36.395167,"Dynamic","Median","bst"
